,video_id,comment,likes
13551,xvvZATxs30M,Free fire khelo aaju bhai plz 😢,0
13552,xvvZATxs30M,Granny 4 khelo bhai,0
13555,xvvZATxs30M,ajju bhi free fire video please,0
13556,xvvZATxs30M,"Mrs.Crazy per hun mujhe aap do hazaar , rupaye , they sakte hain",0
13557,xvvZATxs30M,Bhai plz next video free fire ka≈ 50lakh view,0
13558,xvvZATxs30M,Bhai plz next video free fire ka≈ 50lakh view,0
13559,xvvZATxs30M,Bhai plz next video free fire ka≈ 50lakh view,0
13560,xvvZATxs30M,Bhai plz next video free fire ka≈ 50lakh view,0
13561,xvvZATxs30M,Bhai plz next video free fire ka≈ 50lakh view,1
13562,xvvZATxs30M,Dam hai to difficult mode khelo 😂😅,1
13563,xvvZATxs30M,Ajjubhai mera sath free fire khelena,0
13564,xvvZATxs30M,Bhai Kamla wala game khel kar dikhao Ajju bhai,0
13565,xvvZATxs30M,Apna studio dikhana bhai ?,0
13569,xvvZATxs30M,Bhai mujhe pc diladona please,1
13571,xvvZATxs30M,free me kisi bhi ko dimond chahiye ek dam real,1
13572,xvvZATxs30M,Hey mamy 😂😂😂 yad hei,0
13573,xvvZATxs30M,ajju bhai the granny lover,2
13575,xvvZATxs30M,Total gaming came in my free fire squad game 🎉🎉🎉,0
13576,xvvZATxs30M,15:34 me 😂😂,0
13577,xvvZATxs30M,Ajubegam 😂😂😂😂 kahne vale laik kre,0
13578,xvvZATxs30M,Ajju bhai khelte hai 3hour me Editing kar ke upload karte hai 😂😂,0
13581,xvvZATxs30M,Ajju bhai aur Granny didi,0
13582,xvvZATxs30M,Vote for free fire👇👇👇👇,0
13583,xvvZATxs30M,Vote for Minecraft 👇👇,0
13584,xvvZATxs30M,Please Minecraft 😭🙏,0
13585,xvvZATxs30M,Bahut darte ho ajjubhai yaar 😂😂,0
13586,xvvZATxs30M,GRANNY 2 X GRANNY 1 ?,0
13587,xvvZATxs30M,Ye konsi gane h ajay sir ajjubhai 🙂,1
13590,xvvZATxs30M,"Hello bhai❤ mujhe bhi video banana hai, but acha camera video quality ka phone nahi hai, agar aapke pas second hand hoga to gift kar do n❤",0
13591,xvvZATxs30M,Mall simulator ki video lao,0
13592,xvvZATxs30M,Yee game apke liye nhi. Ap ff ke aura ho ❤❤❤❤❤,0
13595,xvvZATxs30M,😢😢 Ajju bhai please came back caro bhai bho hot Ganda dahun fol ho raha tumara,1
13597,xvvZATxs30M,Totla bhai free fire ka video dalo na 😢,1
13598,xvvZATxs30M,Ajju bhai op in the chat 😂❤❤,1
13599,xvvZATxs30M,Vote for ff video ❤,2
13600,xvvZATxs30M,Ajju bhai mere comment ko bhi like kar do please 😅 aapko real me granny se love ho gya ha ❤❤❤❤ granny lover like this comment 😅😅,1
13601,xvvZATxs30M,Vote for resident evil,0
13602,xvvZATxs30M,Vote for live gameplay video,0
13603,xvvZATxs30M,Next part of gta,0
13604,xvvZATxs30M,Jo like nahi karega wo exam me fail hoga❤,0
13605,xvvZATxs30M,25:13  jadbuddhi was epic😅😅,4
13606,xvvZATxs30M,Ajju bhai tum free fire me solo vs squad  video daldo pleas 😢 apka jaldi hone bale 50M subsciribe 🎉,0
13607,xvvZATxs30M,Ajju bhai big fan  me tumarah video dekhta hu ap hi ho  mere pass  asian ka number 1 youtuber❤😢,0
13608,xvvZATxs30M,Ajjubhai aap free fire live streaming karoge to aapke subscribers bahut jald 50 millions + ho jayenge plz  🙏 ❤❤❤ aapko chahne wale bahut hain only free fire❤,0
13609,xvvZATxs30M,Name a car for an edit,0
13610,xvvZATxs30M,GTA 5 KA VIDEO LEAO ❤️❤️❤️❤️❤️❤️❤️❤️,0
13612,xvvZATxs30M,Bhai views kyu nahi aarhe ??😂,3
13613,xvvZATxs30M,Ajju bhai ka overconfindent and ahkar ke karn jyada baat karne ki adat or ff me ghamand ke sath entro ke karn ajjubhai ko view nahi ata or log dusre gemar ko like karte hai her video me aura + karne ke jagah - ho jata hai AJJU BHAI MAN NA HAI TO MANO VARNA APKE VIEW DEKHLO BOLKA DEDHKA NO GAME OCHU PAN SARU BOLE TE GAME PASU FF ANE JUNA ANDAJ MA BOLSO ANE RAMSO TO SARU TASE BAKI TO TAMARA VIEW JOYLO TARO FAN SU ATLE BALE SE ANE BAKI TAMARI ICHA,2
13614,xvvZATxs30M,Ek free fire ki video banao AWM ke sath Booyah kari,0
13615,xvvZATxs30M,Please please bhaiya free fire fir se on kar do please  please,0
13616,xvvZATxs30M,15:35 ooo teri ha ha 😂😂😂😂😂😂😂😂,0
13617,xvvZATxs30M,Death park khel kar dikhao 😅,1
13620,xvvZATxs30M,Free fair un instal ka diye kya,0
13622,xvvZATxs30M,Ajju bhai lagao khelna free per Kabhi Nahin khelte ho❤❤❤❤,0
13623,xvvZATxs30M,Granny chapter 5 khelo Adjustable bhai 😊😊😊😊😊😊😊,0
13624,xvvZATxs30M,Ajju bhai payal bhabhi se sadhi karlo ❤❤❤❤,0
13625,xvvZATxs30M,Ajju bhai Free Fire ki Video kab ay ghi,0
13626,xvvZATxs30M,Bhai Vapi se free fire series chalu Kariye please,1
13627,xvvZATxs30M,Bro start free fire again look at ur views now before ones 💀,0
13628,xvvZATxs30M,Ajjubhai evil nurs wala game khelo❤❤❤❤❤,1
13629,xvvZATxs30M,Bhai tune bhot galat kar diya grany ka helicapter chura ke 😮,0
13630,xvvZATxs30M,"""Granny’s not just after her grandkids, she’s hunting for my soul too! 😱👻""",0
13631,xvvZATxs30M,Ajjubhai free fire video kyon nahin a Rahi please 😢😢😢😢😢😢,0
13632,xvvZATxs30M,Bhai ff comebavk,0
13633,xvvZATxs30M,Bro join TAG 🖤🖤😊,1
13634,xvvZATxs30M,Still Asia's no 1❤,0
13635,xvvZATxs30M,Aju bhi I am from Pakistan please reply😭😭😭😭😭😭😭😭,0
13636,xvvZATxs30M,Bhai free fire ka bhi dalo ❤,1
13637,xvvZATxs30M,Koi aur horror game khelo na sir,0
13639,xvvZATxs30M,Amit Bhai k sath kya hua😢,1
13640,xvvZATxs30M,Vote for  Resident evil,1
13641,xvvZATxs30M,Yaar ye wali game kahase download hongi ? Play store mai ye mode nahi aa raha .,2
13642,xvvZATxs30M,PLEASE SUBSCRIBED ❤❤,0
13643,xvvZATxs30M,Sir Free Fire Ki Video Upload Karo Please🙏,1
13644,xvvZATxs30M,Hi ajju bhai,0
13645,xvvZATxs30M,Ajju bhai greeny lover❤,0
13648,xvvZATxs30M,Gay hamesha sahi rasta chunte hai jaise ajju yani tatti gaming ko hi dekh lo,1
13649,xvvZATxs30M,3:24 nariyal paani😅😅😅😂😂,0
13650,xvvZATxs30M,Bah ! Maza Ah Gya ❤️‍🩹,0
13651,xvvZATxs30M,Yaaar Maja nahi aaa Raha Free Fire video chahieeeeeee,0
13652,xvvZATxs30M,Freefire game upload karo,2
13654,xvvZATxs30M,Shanky the Ironman ❤❤,1
13655,xvvZATxs30M,Please comeback free fire 😢❤,0
13656,xvvZATxs30M,Ye chapter 2 nahi hai 😮,0
13657,xvvZATxs30M,bro gta ka video kb aayengaa ???,0
13658,xvvZATxs30M,Thumbnail me acche dikh rahe ho 😎,1
13659,xvvZATxs30M,Yoo baccha chor😂,1
13660,xvvZATxs30M,7 years baat aya hu total gaming YouTube channel dekhne 😭 hack ho gya kya ye Kon hai ajjubhai Jase awas ke or game bhi kya khel raha he 😢,25
13662,xvvZATxs30M,Bhai ff kyu nahi khelte ho please reply de do😢😢😢😢,0
13663,xvvZATxs30M,Vote for mall simulator,1
13664,xvvZATxs30M,Love you bhai❤😊,0
13666,xvvZATxs30M,Room open hai 😂😂😂,1
13667,xvvZATxs30M,Ek baar granny arrival escape karo bhai,0
13668,xvvZATxs30M,Mustapharatu was epic 😂,1
13669,xvvZATxs30M,@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap@DarkHunter-FFap,1
13670,xvvZATxs30M,Saport karo please bhaio 😢😢😢😢,0
13671,xvvZATxs30M,Bhai bhai apna free Fire ke video acche Banane the random game TRAI mat karo Aapka Channel download Hote ja raha hai please bhai free fire❤❤❤❤,0
13672,xvvZATxs30M,grandpa ka kat gaya bhai,0
13673,xvvZATxs30M,Pls red criminal uid 12533700766,0
13674,xvvZATxs30M,Ajju Bhai aap kahan per rahte Ho,0
13675,xvvZATxs30M,Please  Please,0
13676,xvvZATxs30M,Please halp kr do,0
13677,xvvZATxs30M,Barna bo aadmi mujhe choddega nhi,0
13679,xvvZATxs30M,29 ka reedem dedo,0
13680,xvvZATxs30M,Mere sath loss ho gya,0
13681,xvvZATxs30M,Ajju bahi kuch halp kr do,0
13683,xvvZATxs30M,Vote for free fire maps,0
13684,xvvZATxs30M,Vote for free fire Max,0
13685,xvvZATxs30M,Meaow goff goff goff😂,1
13686,xvvZATxs30M,Ajju Bhai free fire Mein come back Kariye jo jo Chahta Hai vah like Karen,0
13687,xvvZATxs30M,Bhai tum Granny se shadi krlo yar😂😂,0
13691,xvvZATxs30M,Ye kaha se download hoga or name koi bata do,0
13692,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,1
13693,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,1
13694,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13695,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13696,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13697,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13698,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13699,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13700,xvvZATxs30M,getting over it khelo plz Ajju bhai challenge hai complete nahi kar paoge,0
13701,xvvZATxs30M,Big fan bhai....seeing ur videos from soo long time...wanna meet up in future,0
13702,xvvZATxs30M,Bhai  free fire ki video lao❤,0
13703,xvvZATxs30M,Comeback series no. 1 gaming YouTube banne le liye.,1
13704,xvvZATxs30M,Comeback series no. 1 gaming YouTube banne le liye.,2
13705,xvvZATxs30M,Face reveal ke baad iske views kya ghakhas charne gayee hai kyaa 😂😂😂,0
13706,xvvZATxs30M,Free fire 😢😢😢😢,0
13707,xvvZATxs30M,Please do boat escape and door escape in granny of this version,1
13708,xvvZATxs30M,Fir ohi bat agai Admi jo  garib hai na  yoo sala apni adat se garib hai 😂😂,1
13709,xvvZATxs30M,Bhai Mall Wale video mein 10000 comment ho gaye hain please part 2 dalo😢,1
13710,xvvZATxs30M,100k subscribe complete,0
13711,xvvZATxs30M,100k subscribe complete,0
13712,xvvZATxs30M,New meme unlocked😂,1
13713,xvvZATxs30M,Hard mode me karke dikhao,0
13714,xvvZATxs30M,Infinite love of granny and anju bhai😂😂😂,0
13715,xvvZATxs30M,Please ak Free fire video,0
13722,xvvZATxs30M,Ajju bhai Free fire king ak bar come. Back kar dijiye 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0
13724,xvvZATxs30M,Ak solo vs squad ❤❤❤❤❤Please please please please please please please please 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0
13725,xvvZATxs30M,Ak solo vs squad please,0
13726,xvvZATxs30M,Hmare liye please,0
13727,xvvZATxs30M,Please ajju bhai,0
13729,xvvZATxs30M,Ajju bhai ak solo vs squad,0
13730,xvvZATxs30M,Ajju bhai granny ko oyo lake chalo,0
13731,xvvZATxs30M,Aur 1 aur h 1256301736 please,0
13732,xvvZATxs30M,Agar ajjubhai is comment ka reply krte hai to padhai chhodke bussines me chala jaunga 🤧💀,0
13733,xvvZATxs30M,9047830424 pls,0
13734,xvvZATxs30M,Meri free fire ki uid lelo aur freind request bhej do,0
13735,xvvZATxs30M,Granny or anuu bhai ❤❤❤❤,0
13736,xvvZATxs30M,15:35  reaction 😂😂😂😅,1
13739,xvvZATxs30M,18:14 chimkandi giri😂😂😂,0
13740,xvvZATxs30M,Ajju bhai aap ka views down ho raha hai kyon ?,1
13741,xvvZATxs30M,Please support me 🥺🙏,0
13742,xvvZATxs30M,15:11 amit bhai ka dialogue 😂,0
13743,xvvZATxs30M,Please support me 🥺🙏,0
13744,xvvZATxs30M,Ajju bhai please try poppy play time chapter 5,1
13745,xvvZATxs30M,2:05 new meme unlocked 😂😂,0
13746,xvvZATxs30M,Ajju bhai har amti bhai ke shat khalo 😅😅,0
13747,xvvZATxs30M,Red bull gives you wings❌ Granny gives you views ✔️😂,1
13748,xvvZATxs30M,Ajju bhai pls granny hospital 4 khailo na😢 like kro khalnai ka liye sab pls👇,1
13751,xvvZATxs30M,Help ajju bhai 😂😢my id old 5 years ago,1
13752,xvvZATxs30M,Hello ajju bhai mere id hack ho gaya hai recover kar do please 🥺 help me uid 3829012753,1
13753,xvvZATxs30M,10140106382 bhai mere ko gift Kar do Aaj Mera birthday hai free fire mein,0
13754,xvvZATxs30M,Ajju bhai the legend of a granny 😎,5
13755,xvvZATxs30M,Aakhir Kar free fire chod ke koi aur game Bhi khelna suru kare ho,0
13756,xvvZATxs30M,Aajendra variya bhai please ek iphone 17 de do,0
13757,xvvZATxs30M,Ajju bhai please ek iPhone 17 pro de do please 🥺,1
13758,xvvZATxs30M,Bhai free fire kahlo,0
13760,xvvZATxs30M,Achha g instgram kyu download na kare😩🤣🤣😭,0
13761,xvvZATxs30M,Big friend Ajju bhai,2
13762,xvvZATxs30M,ajju bhai heart dedo please,1
13763,xvvZATxs30M,Vote for Herobrine smp,0
13764,xvvZATxs30M,Play the game the twins,0
13770,xvvZATxs30M,Dar dya Tu 😂,0
13772,xvvZATxs30M,Ajju bhai greny hasbend 😂😂😂,0
13773,xvvZATxs30M,Kis ko sirf free fire video dekhna pasand he vo bhi without face 😈,1
13774,xvvZATxs30M,Granny ke sath khelo Beta❤,0
13775,xvvZATxs30M,37:26 it was grandpa😂😅,0
13776,xvvZATxs30M,Aap mera ek challenge Pura kar do 😅😅😅br rank me master ki lobby  me solo vs sqad me booyah karna hai 😢😢please 😢😢,0
13777,xvvZATxs30M,ajjubhai tum to noob ho 😂,0
13778,xvvZATxs30M,Ajju bhai ❤aur Granny❤ ka vivah 2027 mein hoga✅👇,0
13780,xvvZATxs30M,Ajjubhai game ko easy par kar ke khel rahe ho hard par karo fie khelo 😂,2
13781,xvvZATxs30M,Granny and grandpa doni hi alag hi level ka banda and bandi hai 😂😂😂,3
13782,xvvZATxs30M,Are ajjubhai free fire ki video banao dekhna aapka 10 dim me hi 50 million subscribers complete ho jayenge ❤❤❤❤,4
13785,xvvZATxs30M,15:36 aaae mummy 😮😮😂,3
13786,xvvZATxs30M,Hlo ajju bhi please request la lo 1 Mach khalna h,1
13787,xvvZATxs30M,I love u game😂😂😂❤,1
13788,xvvZATxs30M,Ajjubhai udhar game khel raha hai or Mera dil idhar dhak dhak kar raha hai 😅,1
13792,xvvZATxs30M,subscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamersubscribe to clasan gamer,0
13793,xvvZATxs30M,Vote for ajjubhai play Minecraft  ------->>>,2
13794,xvvZATxs30M,Herobrine SMP,1
13796,xvvZATxs30M,ajjubhai ye game kaha se download karte he              please answer,2
13797,xvvZATxs30M,Gdhhhffgu🎉🎉🎉,0
13798,xvvZATxs30M,To granny afterlife to Banta he,1
13800,xvvZATxs30M,Raistar tara bap ha😎😎😎,1
13801,xvvZATxs30M,Granny aunty 😂,0
13803,xvvZATxs30M,Hello ajju bhai kya tum meri madad kar sakte ho kanya Rashi contact kar mera free fire account recover kar sakte ho kisne hack kar liya 😭😭😭😭😭🙏😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0
13804,xvvZATxs30M,"Ajjubhai, Amit bhai, munnabhai vs  anyone custom 🥺🥺",7
13805,xvvZATxs30M,Back to free fire please,1
13810,xvvZATxs30M,Cities skyline 2,0
13812,xvvZATxs30M,ajjju bhai mine craft mine craft mine craft mine craft,1
13813,xvvZATxs30M,Ajay bhai free fire ka video kab se start karogo,1
13815,xvvZATxs30M,Freefire video post ❤ ajju Bhai 👑,0
13816,xvvZATxs30M,Hello bhaiya mere shath ek bar free fire kheloge,0
13820,xvvZATxs30M,Aaju bhai or wo😂😂😂 0:20,0
13822,xvvZATxs30M,Comeback in free fire please ❤❤❤❤,1
13823,xvvZATxs30M,Ajju Bhai granny remake ki video upload karo,1
13824,xvvZATxs30M,Ajju bhai evil nun the broken mask balloon escape karo please,0
13825,xvvZATxs30M,Bhai Ajju bhai ke 50 million mat karvao seedha 60 ya 100 million karvao,2
13827,xvvZATxs30M,Bhaiya DJ alok dedo 😢,0
13828,xvvZATxs30M,Ajju bhai Minecraft khelna❤❤❤🎉🎉🎉,0
13830,xvvZATxs30M,Ajju bhai I'm from Pakistan but I like ur videos💗,2
13831,xvvZATxs30M,13:51 is funny,0
13832,xvvZATxs30M,Ajjubhai please laker ayo naya solo vs squad video in free fire please 🥹🥹,0
13834,xvvZATxs30M,Jodi to achhi hai Ajju Bhai,1
13835,xvvZATxs30M,Thankyou for 190 subscribers,0
13836,xvvZATxs30M,4:51 fatt gyi thi bhai 😂😂,1
13837,xvvZATxs30M,Bhai mein mera gana karo ❤❤😢😢,1
13838,xvvZATxs30M,45m subscriber in 3din me 509 k view 😮😮,2
13839,xvvZATxs30M,"Mya Granny ke sab gharse nikal chuka hu sirf granny 1 ko chodke, life mai itni bar try kiya par nikal nahi paya🥺🥺",1
13840,xvvZATxs30M,Think how rich are granny and grandpa.. They afford helicopter.. 😎,2
