video_id,comment,likes,sentiment
8z_YVi-NycI,Bache ko bde ho jane ke bd ptaa chlega ki Mama toh bht bda harmi admi h 😅❤,2,Negative
8z_YVi-NycI,Bhai ya kya laughter chefs scripted show Hai kyuki mane Jo appne magic Wali video dali this 11 days phle Wali video main jannat ke hand main script dekhi thi,0,Neutral
8z_YVi-NycI,Sala faltu shehbaz KO support nehi kia.uski behen shehnaz tujhe support Kia jab sab ne tujhe jutti SE pit dia snake wala .sala ehsan faromosh.kitna poysa Lia mridul SE.chutia Jesa muk tera.shehbaz 🏆 winner,0,Negative
8z_YVi-NycI,7:22 system pe moot diya 🤣🤣,5,Negative
8z_YVi-NycI,Jo board fail ki dhamki de vo khud fail hojayega 😂,0,Negative
8z_YVi-NycI,Elvish bhai tum patle ho gaya ho yr😢,0,Negative
8z_YVi-NycI,"elvish ki galti nhi hai....haryana mae mamu bhot pareshaan kerte hein, kansh type😂",18,Positive
8z_YVi-NycI,Aaj aaya h phela wala vlog bhai,0,Neutral
8z_YVi-NycI,Elvish bhai apne podcast me nia Sharma ko bhi bulana,0,Neutral
8z_YVi-NycI,Var ya ko Sirf English kyu sikha rahe hai? This is the problem in India now .  They think English sleaking by kid is cool but enflish ke sath Hindi haryanvi Jo bhi mother tongue ho issi samay sikhana chahiye.  They can learn two even three language easily at this age,0,Negative
8z_YVi-NycI,Bhai Anup bhai ne new tractor le liya ha,2,Neutral
8z_YVi-NycI,Ye jo ap bachi k sath kr rhy ho sahi nhi is sy bachi ko childhood trauma ho skta ha,0,Negative
8z_YVi-NycI,Mamu ko dekhkr chote se he darti hai varanya.clean shave karo tum beta.woh dar jaati hai😂anvay bahot sweet hai mamu ke saath.varanya ke liye gift lekar aaya karo tabhi woh manegi😊😊kyu varanya ko dara rahe ho😂..gande mamu😂lovely family❤❤❤❤enjoy😊😊🎉🎉,29,Negative
8z_YVi-NycI,Ye phla balak hai jisne mama ke pass jane se mana kiya hai😂,0,Positive
8z_YVi-NycI,Yeh grey sweatshirt m ldki elvish ki hone waali wife h kya??,0,Neutral
8z_YVi-NycI,2:48  believe me guyzz elvish chuku se b chotta h 😂,141,Negative
8z_YVi-NycI,Waaah Rao mastt chuuku❤❤❤❤😂,5,Positive
8z_YVi-NycI,So cute baby 🤩 apni biwi ko bhi aise Hi dalenge elvish ji ❤,0,Positive
8z_YVi-NycI,Elvish bhai always top ❤,0,Positive
8z_YVi-NycI,Aaj mja aayaa😂😂😂😂😂Family 🧿❤,14,Positive
8z_YVi-NycI,Bhai tujhme tbi case hote hai bache ko utha raha hai... Mazak mazak mai kbi hath se fisal gya n.. Lene k dene PD jayege,1,Negative
8z_YVi-NycI,Anvay ne kya kardiya systum pe 😂 Ye sirf wahi kar sakta he baki koi me himmat nahi he ye karne ki 😂,0,Positive
8z_YVi-NycI,Vaaaaaiiisaaabbb kyaaa vlog thaa yehhh....ohhhhhhooo vaaaiiii petttt faat gya haas haaske🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤩🤩🤩🤩🤩🤩🤩🤩🤣🤣🤣🤣🤣😝😝😝😝😝,1,Positive
8z_YVi-NycI,Ye bacca Elvish ka kiya lagta hai,0,Neutral
8z_YVi-NycI,7:52 ye  asli reality hai  har hospital m   govt  ya Private   dono  mai😡,1,Negative
8z_YVi-NycI,Elvish in his baddie era for chukku 😭😂😂  Chukku ka dar khtm ni hota aur Anvay darta nii 😂 too much fun,70,Positive
8z_YVi-NycI,Bhai bhai thoda acha feel hua Aaj to #happyelvisharmy ❤,3,Positive
8YP81X1Jur4,Deshdrohi ka record koi ni tod skta kya kaam kiya tha apne dhurrendhar uske samne kuchh b ni h,0,Negative
8YP81X1Jur4,"Saale, srk aur ranbir ka chatukar....",0,Negative
8YP81X1Jur4,"Iski bhi jali hai 🔥🔥,bss jata nhi rha",0,Negative
8YP81X1Jur4,Muhammad bhi aisa hi tha😂,0,Neutral
8YP81X1Jur4,Tu bhi khush nahi hai re double dholki 😂😂😂😂😂😂,0,Negative
8YP81X1Jur4,krk bolywood wale dhurender pe nahi bole rahe hai us per bhi news banaye ....please krk ko der kyo hai  news banane mei krk ko ab hero thodi babnna hai so pls news banaye,0,Neutral
8YP81X1Jur4,Jhooth bol raha hai amir,0,Negative
8YP81X1Jur4,Yaar tum bhi bik gye ho Baut dukh hua Ek hor andh bhakt paida ho gyaShame,0,Negative
8YP81X1Jur4,"Kya baat hai , krk dimag ho to aap jaisa kamaal ke ho aap.",1,Positive
8YP81X1Jur4,"KRK sir aap padhte ya research nahi karte kya , note bandi ke baad kitni fake currency pakdi gayi hai thoda bolne se pehle soch liya karo gov. data hai pura year wise fake currency ka.",0,Negative
8YP81X1Jur4,"In D company walo se kisi ko farak nahi padta hai , log boycott kar chuke hai in lukkho ko fake collections dikhate hai , hyper banane ke liye bus , khud hat jayenge thode time me yeh.dhurandar fictional or propaganda hogayi toh Haidar/shikara jaise movies kya hai extreme propaganda 😂.dhurandar is a fictional movie with timeline based and inspired from reality.",0,Negative
8YP81X1Jur4,14:19 bhai bass kar,0,Negative
8YP81X1Jur4,Abbey Teri itni jal kyun rahi hai dhurandhar se?,1,Negative
8YP81X1Jur4,Gaali upshabh upshabh gaali gaali gaali... kyu h kya h aap sab samjhdar ho,0,Negative
8YP81X1Jur4,15:05 jhute 😂,0,Negative
8YP81X1Jur4,Main nhi maanta ranbir kapoor sabse bada superstar 😂😂😂😂😂 carractor wise dekhe tohh ranvir singh hai ❤❤❤❤❤,0,Positive
8YP81X1Jur4,"This was nabil gabol not jamil jamali... Nabil gabol says jamils character is inspired by him. Fake news, reviews, analysis, movies.. kuch asal or sachi baat bhi karo yaar. Jahil KRK",0,Negative
8YP81X1Jur4,Propaganda hi v to pakistan k khilaaf..to is desh k pakistan premi ko burra to lgega..aur jydda bollywood wala pakistan premi hin,0,Neutral
8YP81X1Jur4,Netherlands say kash hmara desh bhi kuch sikhta corruption mai mauj karhe h sab aur janta ko propaganda movie mai interest h bas,0,Negative
8YP81X1Jur4,epstein files  ke upper movie kyu nahi banate,0,Neutral
8YP81X1Jur4,Bhai tere baton se tere vichar pata chalta hain aur tere vichar batatein hain k tu kitna bada gawar aur jahil insaan hain,0,Negative
8YP81X1Jur4,Muslim logo koi bhi poll kholo toh sabhi log ek satg sath propaganda  propaganda karega,0,Negative
8YP81X1Jur4,KRK accept now Ranbir tere jala diya accept kara he wins,0,Negative
8YP81X1Jur4,Krk ap me b dimag nahi hai. Ye videos ap sirf entertainment purpose ke liye banate ho. First page pe disclaimer diya hai for entertainment purpose only,0,Negative
8YP81X1Jur4,Shilpa shetty ke dress ke neeche krk ka wig lag raha hai 😂,0,Negative
8YP81X1Jur4,Krk ne ranbir ki mithai khai hai 😂,0,Negative
8YP81X1Jur4,Ekbar tune b kaha tha Dhurandhar ko propaganda movie. Aur Yashraj movies me jo Indian spy ko rogue dikhate hain aur isi ko accha wo propaganda nahi hai? Tum jese log logo ko dhokha de rhe ho,0,Negative
8YP81X1Jur4,Dhurandhar 2 ne rail bana di h bollywood ke so called damads ki...,0,Positive
8YP81X1Jur4,Tiles kab changed karega lukkhe😂,0,Negative
8YP81X1Jur4,Dhurandhar 2 chal gyi aur 2 rs Jihadi lukha KRK ne puri koshish Kari thi picture ke baare main khrab bolkar,0,Negative
8YP81X1Jur4,02:18 *mai aamir ke bat se sahemat ho q ke ye film main b nahi dekhi sirf tareef hi sun ro q ke main b nahi dekah*,5,Neutral
8YP81X1Jur4,Tu to bolta tha dhurandhar nhi chalege ab to chal gyi aur tere jal gyi lukhe,0,Negative
8YP81X1Jur4,Aditya dhar ek baccha hai abhi woh kuch bhi dikhayega to daikh lainge hum kya bewakoof hai jo 4 ghante dard kar lain,0,Negative
8YP81X1Jur4,Dhurandhar 2 ek bakwas movie hai business lai kai kya karen ek propaganda movie hai,0,Negative
8YP81X1Jur4,Same blazer mere pass bhi hai 😊,0,Neutral
8YP81X1Jur4,Ye lukka aur iske sare jamati including dawoodwood is in deep depression and I am extremely happy seeing this,26,Negative
8YP81X1Jur4,Ye kaha ka bathroom hai😅,0,Neutral
8YP81X1Jur4,Chand Mera Dil film Maine pichle hafte dekh li hai test screening mein.,0,Neutral
8YP81X1Jur4,Tujhko review ati hai lukhe,0,Negative
8YP81X1Jur4,PAKISTAN WAS CREATED AS 2 nation THEORY . IF THIS GUY WAS IN PAKISTAN HE CD NOT HAVE GIVEN HIS FREEDOM OF EXPRESSION,0,Negative
8YP81X1Jur4,Dhurandhar se is lukkhe ki bahut jali hai bas chupa rha hai 😂😂😂,0,Negative
8YP81X1Jur4,Akshay mithai ki yaad dila raha tha Shilpa Shetty ko,0,Neutral
8YP81X1Jur4,Rakesh bedi ne galat kaha chhua. Sharm aani chahiye kisi bujarg ko vese hi tharki bol rahe ho,0,Negative
8YP81X1Jur4,pehle 2× speed se dekho fir vapas normal speed karo 😂dekho kya hota he 😂😂,0,Positive
8YP81X1Jur4,Krk sir ji sab kuch bahut accha laga par last wala sabse jyada accha tha love you Sir ji respackt,1,Positive
8YP81X1Jur4,"Krk bhau London Kab jaoge ,aap abhi bhi India me ho as per Background Tiles",1,Neutral
8YP81X1Jur4,Chup beh Lukkhe .😂,0,Negative
8YP81X1Jur4,"Agar Rajnikant , Allu Arjun , SS Rajamouli sir jaise mahanayak agar movie ki tarif kar di toh fake bhaando se kya umeed karni movie ke tarif ki.😂😂😂😂",0,Positive
8YP81X1Jur4,Ranveer Singh > Ranbir Kapoor..Like thoko jo jo agree karta hai,0,Neutral
8YP81X1Jur4,"3:12 tere Kehne se Ghanta farak padta hai tere kehne se teri Biwi,Beti aur beta ko bhi ghanta farak padta hai😂Teri Biwi,Beti aur Bete ko bhi pata hai ki tu lukha aur Double dholki hai😂",0,Negative
8YP81X1Jur4,Hindu ko gali de jaygi kisi movie m or tb hindu kya krenge bycott krenge muslim ko gali dena mtlb picture chal gyi waah bhai chara nhi dikhana bs muslim ko galat dikhana movie ko hit Krna hai isliye ise propgenda keh rahe h kaash hindu ko bhi dikhaya jata ki galat dikhna kesa hai brainwash Krna kesa h jo yeh movies kri ri h jinko akal h woh sahi h jo kutte hai wahi dhurandar 2 ko best movie khte h,0,Negative
8YP81X1Jur4,Wo cycle pe chalenge to put jaenge,0,Neutral
8YP81X1Jur4,Ek point note karoJab se lukhha bhai jail se aaya hai bollywood woalo ko pahele jaisa bura bolne se dar raha Hai😂😂😂😂Lekin krk bhai tumhare show ki jaan yahi baat hai ke tum bollywood walo ko bahot bura bura bolte ho agar tumne pahele jaisa show me nahi bola to public ka intrest tumhare channale se khatm hosakta hai islye agar tumko apna channel chalana hai to pahele jsa hi bollywood walo ki chaddi utarte raho😂😂😂public ko bhi maza aata haiAor haa apni besuri awaaz me wahi swagat wala gana bhi gate raho usko bhi sunne ko bahot se log taras rahe hai😂😂😂😂😂😂😂Bollywood pol khol me aapka swagat hai ji aapka swagat hai😂😂😂😂😂,0,Negative
8YP81X1Jur4,Kamaal bhai aditya dhar ne propogenda banaya to hai lekin esne saare true events dikhaye fir pulwama kyo nhi dikhaya esilye nhi dikhaya kyo ki ye BJP sarkaar me hua tha mtlb saaf hai,0,Negative
8YP81X1Jur4,Abe lukhe Kitna jalan ho rhi hai isko dhurandar se😂😂😂,0,Negative
8YP81X1Jur4,100-150 rupees ki trophy 😂😂,32,Negative
8YP81X1Jur4,Dekho dekho  Aa gaya lukkha apni ghanti dabwane  aa gya,0,Negative
8YP81X1Jur4,Kuchh bhi bolo sar aapke hansne ki style Badi jordar lagti hai muje 😂😂😂,4,Positive
8YP81X1Jur4,Aap logo ek chiz notice Kiya hoga k mere lukkhe dost ki hasi bhii fake hain 😂😂,0,Negative
8YP81X1Jur4,18:28  Abe lodu Jawan aur pathan ki corporate booking huyi thi na ki dhurandhar ki ... Dhurandhar ka ticket mil nhi Raha tha starting week me.,1,Negative
8YP81X1Jur4,Bhai duggal sahab ko bhi ek aword de dete enko bhi bollywood me 10 saal ho gaye hai 😂😂😂,0,Negative
8YP81X1Jur4,Bachha hai tu mera aaja tujhe triple dholki banao 😂😅,0,Positive
8YP81X1Jur4,Jo actor nahi chal pa rahe unke paas ek hi raasta hai Proper Ganda film 😂😂😂,0,Negative
8YP81X1Jur4,aapka kehne ka matlab ye hi ki pakistan 500 ke duplicate  note 60000 crore ke india me distribute kar de aur baad me note bandi karni chahi thi,0,Negative
8YP81X1Jur4,Akki Shilpa se puchraha thaa Apke aam Acche lagrahe hai😅,5,Neutral
8YP81X1Jur4,Teri movie thi bhai deshdrohi vo movie nhi h tu khud h deshdrohi,0,Negative
8YP81X1Jur4,Pakistan ke khilaf koi bhi film banao... Bollywood walo ko problem ho jati hai..... Keya chakkar hai bhai...,0,Negative
8YP81X1Jur4,Sir aap India mai kaise arrest ho gaye aap toh uk Dubai or london mai rehte ho,0,Neutral
8YP81X1Jur4,Teri baton ka koi velu nahi,0,Negative
8YP81X1Jur4,Dilbura uncle aakhir mard ban gaya budhape me,0,Neutral
8YP81X1Jur4,Hakla sharukh maha flop hai 15 saal se flop chal Raha hai fake corporate booking karta hai 😂😂😂,0,Negative
8YP81X1Jur4,"ek time tha d gang ke paise se hindi movie banti the aur log d se darte the, aaj ye halat he ki ushi d ko aaj villian  movie me dikhate he, samay kisi ka ek jaisa nahi rehta",0,Negative
8YP81X1Jur4,Abe lukhhe I am Buddha ek production company hai koi film nahi hai. Apne aap ko no 1 film critic kehta hai,0,Negative
8YP81X1Jur4,Ek baat batao Pakistan ko galiyan padti h to aapko q dukh hota h,0,Neutral
8YP81X1Jur4,Tumhari koum ki yahi to khass baat h. Galat ko galat nhi bolteNot bandi galat kaise h ye bata pehle,0,Negative
8YP81X1Jur4,ab yeh paagal jee nahi paayega.,1,Negative
8YP81X1Jur4,Lukkhe ageya,2,Neutral
8YP81X1Jur4,Shilpa ko trophy isne zindagi main kiya kyaa hai khali 😂😂😂😂😂 .,1,Negative
8YP81X1Jur4,"Dawood se paise lekar movie karte hai, isiliye Dhurandhar ko propaganda to bolenge hi ye bollywood wale.",73,Negative
8YP81X1Jur4,Tumko jyada taklif haiBas bol nahi rahe ho,1,Negative
8YP81X1Jur4,Hame jameel se kya lena dena,1,Negative
8YP81X1Jur4,7:29 bhut harami h tu😂😂😂😂😂😂😂,0,Negative
8YP81X1Jur4,KAUN KAUN CHAHTA HAI KRK BHI PODCAST START KARE😢😢,1,Neutral
xvvZATxs30M,KUCHH JYADA HI TIME WEAST KAR KE ESCAPE KIYA BHAI,1,Negative
xvvZATxs30M,Bro video upload kab karoge,0,Neutral
xvvZATxs30M,Bahut bhadiya hai bhai,1,Positive
xvvZATxs30M,Ff kyo chhod diye😢😢,0,Negative
xvvZATxs30M,Bhai new vidio kab aayegi ff ki 😢😢,0,Neutral
xvvZATxs30M,Bhai sab accha hai par... I need Herobrine smp back,0,Positive
xvvZATxs30M,Ajju bhai ajj bhi apne name ke aage 94 lagate hai🥹💓,0,Neutral
xvvZATxs30M,Jo bhi mere sath turnament kheloge vo reply de,0,Neutral
xvvZATxs30M,Bhaiya free fire khelo please 🥺🥺🥺,0,Neutral
xvvZATxs30M,Bhai aap shorts kyon nahin dalte?,0,Neutral
xvvZATxs30M,Agar tum  aju bhai ke fan real fan  ho or free fire player ho to is uid me emote gift karo only legend  💀💀💀💀 12343723671☠️☠️☠️☠️,1,Neutral
xvvZATxs30M,Bhai ek bar Mlbb khelo,0,Neutral
xvvZATxs30M,Ajju bhai Minecraft Survival series start karo please,0,Neutral
xvvZATxs30M,Ajju bhai Minecraft Survival series start karo please,0,Neutral
xvvZATxs30M,Ajju bhai Minecraft Survival series start karo please,0,Neutral
xvvZATxs30M,Bhai ap uncharted of lost legacy game series khelo bahot adventures or excited game hai,1,Neutral
xvvZATxs30M,Aaju bahi aap kab shadi kar raha Ho,0,Neutral
xvvZATxs30M,Raju bhai please granny Chapter 6 khelo ❤❤❤❤🎉🎉,0,Neutral
xvvZATxs30M,Ajju bhai GTA 4 khelo,0,Neutral
xvvZATxs30M,Ajju bhai payal bhabhi se sadhi karlo ❤❤❤❤,0,Neutral
xvvZATxs30M,Ajju bhai Free Fire ki Video kab ay ghi,0,Neutral
xvvZATxs30M,Thumbnail me acche dikh rahe ho 😎,1,Positive
xvvZATxs30M,Room open hai 😂😂😂,1,Neutral
xvvZATxs30M,Fir ohi bat agai Admi jo  garib hai na  yoo sala apni adat se garib hai 😂😂,1,Negative
xvvZATxs30M,18:14 chimkandi giri😂😂😂,0,Negative
xvvZATxs30M,Ajju bhai the legend of a granny 😎,5,Positive
xvvZATxs30M,ajju bhai heart dedo please,1,Neutral
xvvZATxs30M,Ajjubhai udhar game khel raha hai or Mera dil idhar dhak dhak kar raha hai 😅,1,Positive
xvvZATxs30M,Bhi ab to aap gu kh lo😅,0,Negative
xvvZATxs30M,Ajjubhai jab se ap ne free fire ko leave Kiya ha tab se apke view nahi a rahe😅,0,Negative
xvvZATxs30M,Jate jate instagram ko pela diya😂😂😂😂😂😂😂😂😂,0,Negative
xvvZATxs30M,Old squad Ka sath gameplay plz Bhai,2,Neutral
xvvZATxs30M,log hote honge gf lover bhabhi lover aunty lover apna ajju bhai to granny lover nikle 🤣🤣,0,Negative
vpNC1qM_cCE,Ajju Bhai ki gaming bhot achi ha😊😊❤❤❤,3,Positive
vpNC1qM_cCE,Ajju bhai ap kya khelte ho wow... 😮😮😊,0,Positive
vpNC1qM_cCE,Bhai or jada videos banao,0,Neutral
vpNC1qM_cCE,2026 February kon kon dekrehe ho❤❤❤😊,6,Neutral
vpNC1qM_cCE,Hello Ajju bhai kasa ho,0,Neutral
vpNC1qM_cCE,Ajjubhai +Amit Bhai +Munna Bhai = Tabahi 🙂,1,Positive
vpNC1qM_cCE,Ajju Bhai Main aapko change karta hun ki ko do 2 say harao,0,Neutral
vpNC1qM_cCE,Aaj tak jisne bhi mujhse only one kara hai vah hare ja raha hai,0,Neutral
vpNC1qM_cCE,Bhai aap apni ID ka nickname batao,0,Neutral
vpNC1qM_cCE,Ajju bhai ek match kheloge mere dost ka,0,Neutral
vpNC1qM_cCE,Ajjubai mere sath ek khelana,0,Neutral
vpNC1qM_cCE,Dam ho to raistar hara kar dikhayo,0,Negative
vpNC1qM_cCE,Are bhai anju hai ka face revile ho gaya,0,Neutral
vpNC1qM_cCE,Bande hee bkl hai kuch khelna ata nai or 90 level ki I'd kharid li bas bkl,0,Negative
vpNC1qM_cCE,Maa kasam jisne like nahi kiya vo exam mein fail hoga 😅,64,Negative
vpNC1qM_cCE,Bhaii plzz meri ak47 max kardo bhaii 🙏🏻,0,Neutral
vpNC1qM_cCE,2026 me kon dekh raha hai,0,Neutral
vpNC1qM_cCE,Aaha tamatar bade mazedar aur _,0,Neutral
vpNC1qM_cCE,One of the best ajju bhai❤❤,1,Positive
vpNC1qM_cCE,ajjubhai ko one tap nhi khelna aata hai kyaa bhai,0,Negative
vpNC1qM_cCE,Ajwain to bahut Achcha Khel rahe ho,0,Positive
vpNC1qM_cCE,Ajju bhai apka real name kya hai? Ajju bhai ‼️🔥😈🔥‼️,0,Neutral
vpNC1qM_cCE,Kitna noob khelta he ho ajjubhai or sab kehte he ki ajju pro sab gadhe he es me dam he to raistar ke sath custom kyu nahi khelta😂😂,1,Negative
vpNC1qM_cCE,Bhaiya mein bus ek pyari Nahin please humko ek  dijiye na,1,Neutral
vpNC1qM_cCE,Bhai aapki to tarif hi karte Hain ham,0,Positive
vpNC1qM_cCE,Aap jab awm chalate ho tab aem kase aata he sentar me small sacral kese late ho,0,Neutral
vpNC1qM_cCE,Hm dekh rhe he😂,0,Neutral
vpNC1qM_cCE,Colour change hone wala gloo wall diwado,0,Neutral
vpNC1qM_cCE,ajjubhai aap itne pro ho to mere sath game khelo mere uid 2992514672 aajju bhai aap ko chelleng,0,Neutral
vpNC1qM_cCE,Kya tum log pc player ho,0,Neutral
vpNC1qM_cCE,Ajju bhai accha khel rhe ho,0,Positive
zzwRbKI2pn4,dg banjara samaj ke liye kya karen jab tak ki hai ki is tarah se kya hoga yah to kya hua jo bugget friendly room uuo hai kya yah sambhav nahi 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,Neutral
zzwRbKI2pn4,Here after samay's still alive video kyunki carry ki comeback yaad aa gayi thi😂😂,1,Positive
zzwRbKI2pn4,maza aa gayacarry bhai one more ais song banao,1,Positive
zzwRbKI2pn4,Sidu moose wala ki tarah banao any ways good i like it.❤,1,Positive
zzwRbKI2pn4,2:06 second Dhruv rathi ko bhi pel diya😂,2,Negative
zzwRbKI2pn4,Maza hi aa gaya bro...,0,Positive
zzwRbKI2pn4,Kya hai ya ?,0,Neutral
zzwRbKI2pn4,Op song bhai😮😮,1,Positive
zzwRbKI2pn4,5 april wale like karo😅,1,Neutral
zzwRbKI2pn4,Inki bhook bhi to mene hi mitani hai.,3,Neutral
zzwRbKI2pn4,Gana sunkar jis jis ko Goosebumps 😢A gaye sirf vah like Karega😮❤Gane Ne faad ke Rakh Diya😂,1,Positive
zzwRbKI2pn4,Pura fayda utya Lockdown ka chu+tiye ne,0,Negative
zzwRbKI2pn4,Oh bhai literally 💀💀,1,Negative
zzwRbKI2pn4,31 March ko Kon kon dekh rhe ho Like this comment 😊 👇🏻👍🏻,2,Neutral
zzwRbKI2pn4,Yeh like ka button nahi dikhra hai,1,Neutral
zzwRbKI2pn4,Then baccho pe right of copy....😂.pr bhai mai happy hu aapse pr.mera jhat jalta hai..bhujao na.,1,Negative
zzwRbKI2pn4,Mkc.....aaj tak comment famous na hua kya aaj ho gya 😂😂,3,Negative
zzwRbKI2pn4,Ajjj kon aya hai 🇮🇳💀👑,2,Positive
zzwRbKI2pn4,Motivational ka baaap❤❤😊,2,Positive
zzwRbKI2pn4,Bhai aura  +++++++++,0,Positive
